setN;elemId;elemType;As1Ti;As1Tj;As1Bi;As1Bj;As2Ti;As2Tj;As2Bi;As2Bj;Asw1i;Asw1j;Asw2i;Asw2j;Reinf1;Reinf2;Crack1i;Crack1j;Crack2i;Crack2j;Sw1i;Sw1j;Sw2i;Sw2j;ls1i;ls1j;ls2i;ls2j
4;325713;1;2.017505097565835e-05;2.017366666440618e-05;2.017505097565835e-05;2.017366666440618e-05;2.017505097565835e-05;2.017366666440618e-05;2.017505097565835e-05;2.017366666440618e-05;8.76298953247077e-05;8.762388259887762e-05;8.76298953247077e-05;8.762388259887762e-05;7.472241102095746e-05;7.472241102095746e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325714;1;1.334721063684539e-05;1.3345069828739921e-05;1.334721063684539e-05;1.3345069828739921e-05;1.334721063684539e-05;1.3345069828739921e-05;1.334721063684539e-05;1.3345069828739921e-05;5.79733192443852e-05;5.796402069091841e-05;5.79733192443852e-05;5.796402069091841e-05;4.943411346979814e-05;4.943411346979814e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325715;1;6.950069173177108e-06;6.947115975839145e-06;6.950069173177108e-06;6.947115975839145e-06;6.950069173177108e-06;6.947115975839145e-06;6.950069173177108e-06;6.947115975839145e-06;3.0187474365234604e-05;3.0174647216797106e-05;3.0187474365234604e-05;3.0174647216797106e-05;2.5740996937693203e-05;2.5740996937693203e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325716;1;2.1731373380731731e-07;2.2106112285896662e-07;2.1731373380731731e-07;2.2106112285896662e-07;2.1731373380731731e-07;2.2106112285896662e-07;2.1731373380731731e-07;2.2106112285896662e-07;9.438974785804819e-07;9.601741814613413e-07;9.438974785804819e-07;9.601741814613413e-07;8.187448994776609e-07;8.187448994776609e-07;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325717;1;1.0732295424849937e-05;1.0736548444959891e-05;1.0732295424849937e-05;1.0736548444959891e-05;1.0732295424849937e-05;1.0736548444959891e-05;1.0732295424849937e-05;1.0736548444959891e-05;4.6615491867065774e-05;4.66339647674564e-05;4.6615491867065774e-05;4.66339647674564e-05;3.976499424059251e-05;3.976499424059251e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325718;1;8.16839370727542e-06;8.167699601915177e-06;8.16839370727542e-06;8.167699601915177e-06;8.16839370727542e-06;8.167699601915177e-06;8.16839370727542e-06;8.167699601915177e-06;3.547924049377468e-05;3.547622566223171e-05;3.547924049377468e-05;3.547622566223171e-05;3.0253310026946247e-05;3.0253310026946247e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325719;1;2.7106647067599925e-05;2.710868778935195e-05;2.7106647067599925e-05;2.710868778935195e-05;2.7106647067599925e-05;2.710868778935195e-05;2.7106647067599925e-05;2.710868778935195e-05;0.00011773713226318448;0.00011774599609375088;0.00011773713226318448;0.00011774599609375088;0.00010040254736797101;0.00010040254736797101;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325703;1;2.4969093718352233e-05;2.497142560040518e-05;2.4969093718352233e-05;2.497142560040518e-05;2.4969093718352233e-05;2.497142560040518e-05;2.4969093718352233e-05;2.497142560040518e-05;0.00010845271575927817;0.00010846284423828207;0.00010845271575927817;0.00010846284423828207;9.24867614829829e-05;9.24867614829829e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325195;1;1.0300904394079174e-05;1.030336885805487e-05;1.0300904394079174e-05;1.030336885805487e-05;1.0300904394079174e-05;1.030336885805487e-05;1.0300904394079174e-05;1.030336885805487e-05;4.474175430297885e-05;4.4752458648681975e-05;4.474175430297885e-05;4.4752458648681975e-05;3.8160625400203535e-05;3.8160625400203535e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325196;1;4.733302999425834e-06;4.737363645765534e-06;4.733302999425834e-06;4.737363645765534e-06;4.733302999425834e-06;4.737363645765534e-06;4.733302999425834e-06;4.737363645765534e-06;2.0558998680114902e-05;2.0576636009216464e-05;2.0558998680114902e-05;2.0576636009216464e-05;1.7545791280613233e-05;1.7545791280613233e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325197;1;4.28270785896868e-08;4.86554838992933e-08;4.28270785896868e-08;4.86554838992933e-08;4.28270785896868e-08;4.86554838992933e-08;4.28270785896868e-08;4.86554838992933e-08;1.8601848483085772e-07;2.1133403658867043e-07;1.8601848483085772e-07;2.1133403658867043e-07;1.8020549592330997e-07;1.8020549592330997e-07;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325198;1;4.5372495121426215e-07;4.465551288039612e-07;4.5372495121426215e-07;4.465551288039612e-07;4.5372495121426215e-07;4.465551288039612e-07;4.5372495121426215e-07;4.465551288039612e-07;1.970744462013259e-06;1.9396024942398217e-06;1.970744462013259e-06;1.9396024942398217e-06;1.6804627822750586e-06;1.6804627822750586e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325199;1;1.2298014005025271e-06;1.2376393318176314e-06;1.2298014005025271e-06;1.2376393318176314e-06;1.2298014005025271e-06;1.2376393318176314e-06;1.2298014005025271e-06;1.2376393318176314e-06;5.341615648269693e-06;5.375659532547038e-06;5.341615648269693e-06;5.375659532547038e-06;4.583849377102376e-06;4.583849377102376e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325200;1;3.879393528125918e-06;3.887375739768713e-06;3.879393528125918e-06;3.887375739768713e-06;3.879393528125918e-06;3.887375739768713e-06;3.879393528125918e-06;3.887375739768713e-06;1.6850061454773077e-05;1.6884732017517216e-05;1.6850061454773077e-05;1.6884732017517216e-05;1.4397687925069426e-05;1.4397687925069426e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325201;1;7.150980179398174e-06;7.1587908144350665e-06;7.150980179398174e-06;7.1587908144350665e-06;7.150980179398174e-06;7.1587908144350665e-06;7.150980179398174e-06;7.1587908144350665e-06;3.1060126953125235e-05;3.1094052276611565e-05;3.1060126953125235e-05;3.1094052276611565e-05;2.6514040053463425e-05;2.6514040053463425e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325202;1;1.0917934163411498e-05;1.0925328855161353e-05;1.0917934163411498e-05;1.0925328855161353e-05;1.0917934163411498e-05;1.0925328855161353e-05;1.0917934163411498e-05;1.0925328855161353e-05;4.742180969238317e-05;4.74539283752445e-05;4.742180969238317e-05;4.74539283752445e-05;4.046418094504238e-05;4.046418094504238e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325743;1;2.1082389662000944e-05;2.108300837764041e-05;2.1082389662000944e-05;2.108300837764041e-05;2.1082389662000944e-05;2.108300837764041e-05;2.1082389662000944e-05;2.108300837764041e-05;9.157090118408273e-05;9.157358856201241e-05;9.157090118408273e-05;9.157358856201241e-05;7.808521621348364e-05;7.808521621348364e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325744;1;1.0153812549732386e-05;1.0154201196741211e-05;1.0153812549732386e-05;1.0154201196741211e-05;1.0153812549732386e-05;1.0154201196741211e-05;1.0153812549732386e-05;1.0154201196741211e-05;4.410286407470736e-05;4.410455215454135e-05;4.410286407470736e-05;4.410455215454135e-05;3.760815258052331e-05;3.760815258052331e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325745;1;6.108707541006605e-06;6.109042895281778e-06;6.108707541006605e-06;6.109042895281778e-06;6.108707541006605e-06;6.109042895281778e-06;6.108707541006605e-06;6.109042895281778e-06;2.6533038406372268e-05;2.6534495010376175e-05;2.6533038406372268e-05;2.6534495010376175e-05;2.2626084797340102e-05;2.2626084797340102e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325746;1;7.066389663131174e-06;7.066787408899403e-06;7.066389663131174e-06;7.066787408899403e-06;7.066389663131174e-06;7.066787408899403e-06;7.066389663131174e-06;7.066787408899403e-06;3.069270988464379e-05;3.069443748474144e-05;3.069270988464379e-05;3.069443748474144e-05;2.6173286699627633e-05;2.6173286699627633e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325747;1;3.525153412995528e-05;3.5252805356626285e-05;3.525153412995528e-05;3.5252805356626285e-05;3.525153412995528e-05;3.5252805356626285e-05;3.525153412995528e-05;3.5252805356626285e-05;0.0001531142721557629;0.00015311979370117302;0.0001531142721557629;0.00015311979370117302;0.0001305659457652836;0.0001305659457652836;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325203;1;7.43965313946762e-05;7.439599586769413e-05;7.43965313946762e-05;7.439599586769413e-05;7.43965313946762e-05;7.439599586769413e-05;7.43965313946762e-05;7.439599586769413e-05;0.00032313971679687745;0.00032313739074707275;0.00032313971679687745;0.00032313739074707275;0.00027554270886917336;0.00027554270886917336;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325204;1;7.478531358506972e-05;7.478152850115767e-05;7.478531358506972e-05;7.478152850115767e-05;7.478531358506972e-05;7.478152850115767e-05;7.478531358506972e-05;7.478152850115767e-05;0.0003248283837890649;0.0003248119433593774;0.0003248283837890649;0.0003248119433593774;0.00027698264290766786;0.00027698264290766786;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325205;1;6.3614267532914e-05;6.361037846318021e-05;6.3614267532914e-05;6.361037846318021e-05;6.3614267532914e-05;6.361037846318021e-05;6.3614267532914e-05;6.361037846318021e-05;0.0002763071881103537;0.00027629029602050986;0.0002763071881103537;0.00027629029602050986;0.00023560839827005376;0.00023560839827005376;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325206;1;4.8486082628038366e-05;4.8483976915147745e-05;4.8486082628038366e-05;4.8483976915147745e-05;4.8486082628038366e-05;4.8483976915147745e-05;4.8486082628038366e-05;4.8483976915147745e-05;0.00021059824584961095;0.0002105890997314469;0.00021059824584961095;0.0002105890997314469;0.00017957808380755097;0.00017957808380755097;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325207;1;3.6033419121636416e-05;3.603431599934909e-05;3.6033419121636416e-05;3.603431599934909e-05;3.6033419121636416e-05;3.603431599934909e-05;3.6033419121636416e-05;3.603431599934909e-05;0.0001565103726196301;0.00015651426818847773;0.0001565103726196301;0.00015651426818847773;0.00013346042962721994;0.00013346042962721994;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325208;1;2.7215543619791763e-05;2.7219357299804786e-05;2.7215543619791763e-05;2.7219357299804786e-05;2.7215543619791763e-05;2.7219357299804786e-05;2.7215543619791763e-05;2.7219357299804786e-05;0.00011821012207031339;0.00011822668670654386;0.00011821012207031339;0.00011822668670654386;0.00010081243444372224;0.00010081243444372224;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325209;1;2.0670886569553025e-05;2.067679036458341e-05;2.0670886569553025e-05;2.067679036458341e-05;2.0670886569553025e-05;2.067679036458341e-05;2.0670886569553025e-05;2.067679036458341e-05;8.978354644775458e-05;8.980918945312568e-05;8.978354644775458e-05;8.980918945312568e-05;7.658070505401325e-05;7.658070505401325e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325210;1;1.5349208068847713e-05;1.535643508345998e-05;1.5349208068847713e-05;1.535643508345998e-05;1.5349208068847713e-05;1.535643508345998e-05;1.5349208068847713e-05;1.535643508345998e-05;6.666895156860402e-05;6.67003419494634e-05;6.666895156860402e-05;6.67003419494634e-05;5.687568549429668e-05;5.687568549429668e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325763;1;8.055322611773485e-07;8.030586984422501e-07;8.055322611773485e-07;8.030586984422501e-07;8.055322611773485e-07;8.030586984422501e-07;8.055322611773485e-07;8.030586984422501e-07;3.498811864852932e-06;3.488067998886135e-06;3.498811864852932e-06;3.488067998886135e-06;2.983452819175389e-06;2.983452819175389e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325764;1;9.207880825466613e-06;9.204502586082208e-06;9.207880825466613e-06;9.204502586082208e-06;9.207880825466613e-06;9.204502586082208e-06;9.207880825466613e-06;9.204502586082208e-06;3.99942301940921e-05;3.9979556884765926e-05;3.99942301940921e-05;3.9979556884765926e-05;3.410326231654329e-05;3.410326231654329e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325765;1;2.128170708550355e-05;2.127814817075384e-05;2.128170708550355e-05;2.127814817075384e-05;2.128170708550355e-05;2.127814817075384e-05;2.128170708550355e-05;2.127814817075384e-05;9.243663208007882e-05;9.242117401123118e-05;9.243663208007882e-05;9.242117401123118e-05;7.88211373537175e-05;7.88211373537175e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325766;1;3.16088094075522e-05;3.160699745460804e-05;3.16088094075522e-05;3.160699745460804e-05;3.16088094075522e-05;3.160699745460804e-05;3.16088094075522e-05;3.160699745460804e-05;0.0001372921765136729;0.00013728430633545025;0.0001372921765136729;0.00013728430633545025;0.0001170696644724165;0.0001170696644724165;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325767;1;3.816406716240791e-06;3.8184422387017285e-06;3.816406716240791e-06;3.8184422387017285e-06;3.816406716240791e-06;3.8184422387017285e-06;3.816406716240791e-06;3.8184422387017285e-06;1.6576479606628543e-05;1.6585320854187137e-05;1.6576479606628543e-05;1.6585320854187137e-05;1.4142378661858369e-05;1.4142378661858369e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325768;1;3.178964595088264e-05;3.178997090657563e-05;3.178964595088264e-05;3.178997090657563e-05;3.178964595088264e-05;3.178997090657563e-05;3.178964595088264e-05;3.178997090657563e-05;0.00013807763610839947;0.00013807904754638777;0.00013807763610839947;0.00013807904754638777;0.00011774063298731813;0.00011774063298731813;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325769;1;2.1904706940827626e-05;2.1905918375651122e-05;2.1904706940827626e-05;2.1905918375651122e-05;2.1904706940827626e-05;2.1905918375651122e-05;2.1904706940827626e-05;2.1905918375651122e-05;9.514261840820384e-05;9.514788024902416e-05;9.514261840820384e-05;9.514788024902416e-05;8.113303102093075e-05;8.113303102093075e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325770;1;7.466822814941433e-06;7.4677144933630185e-06;7.466822814941433e-06;7.4677144933630185e-06;7.466822814941433e-06;7.4677144933630185e-06;7.466822814941433e-06;7.4677144933630185e-06;3.243198257446313e-05;3.243585556030298e-05;3.243198257446313e-05;3.243585556030298e-05;2.7658201827270664e-05;2.7658201827270664e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325771;1;3.664610878273306e-05;3.664420584219487e-05;3.664610878273306e-05;3.664420584219487e-05;3.664610878273306e-05;3.664420584219487e-05;3.664610878273306e-05;3.664420584219487e-05;0.0001591715768432629;0.00015916331146240354;0.0001591715768432629;0.00015916331146240354;0.00013572632882493836;0.00013572632882493836;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325772;1;2.9785415423358037e-05;2.97830549452041e-05;2.9785415423358037e-05;2.97830549452041e-05;2.9785415423358037e-05;2.97830549452041e-05;2.9785415423358037e-05;2.97830549452041e-05;0.0001293723043823252;0.0001293620516967783;0.0001293723043823252;0.0001293620516967783;0.00011031635341984548;0.00011031635341984548;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325773;1;2.2300066234447417e-05;2.229743019386582e-05;2.2300066234447417e-05;2.229743019386582e-05;2.2300066234447417e-05;2.229743019386582e-05;2.2300066234447417e-05;2.229743019386582e-05;9.685985290527416e-05;9.684840332031324e-05;9.685985290527416e-05;9.684840332031324e-05;8.259283790536148e-05;8.259283790536148e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325774;1;1.594549136691629e-05;1.594270974618423e-05;1.594549136691629e-05;1.594270974618423e-05;1.594549136691629e-05;1.594270974618423e-05;1.594549136691629e-05;1.594270974618423e-05;6.92588951110845e-05;6.924681320190482e-05;6.92588951110845e-05;6.924681320190482e-05;5.9057375433023774e-05;5.9057375433023774e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325775;1;9.397764785201495e-06;9.394905175103116e-06;9.397764785201495e-06;9.394905175103116e-06;9.397764785201495e-06;9.394905175103116e-06;9.397764785201495e-06;9.394905175103116e-06;4.081898704528839e-05;4.080656639099152e-05;4.081898704528839e-05;4.080656639099152e-05;3.48065362414873e-05;3.48065362414873e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325776;1;1.4407874142682163e-06;1.4437172147962834e-06;1.4407874142682163e-06;1.4437172147962834e-06;1.4407874142682163e-06;1.4437172147962834e-06;1.4407874142682163e-06;1.4437172147962834e-06;6.258028812408494e-06;6.270754337310837e-06;6.258028812408494e-06;6.270754337310837e-06;5.347100795541834e-06;5.347100795541834e-06;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325777;1;1.037761798434791e-05;1.0380197482638926e-05;1.037761798434791e-05;1.0380197482638926e-05;1.037761798434791e-05;1.0380197482638926e-05;1.037761798434791e-05;1.0380197482638926e-05;4.507495811462436e-05;4.5086162109375336e-05;4.507495811462436e-05;4.5086162109375336e-05;3.8445175861625964e-05;3.8445175861625964e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325778;1;3.3571492399992885e-05;3.3572326886212505e-05;3.3571492399992885e-05;3.3572326886212505e-05;3.3571492399992885e-05;3.3572326886212505e-05;3.3571492399992885e-05;3.3572326886212505e-05;0.0001458170474243175;0.00014582067199707142;0.0001458170474243175;0.00014582067199707142;0.0001243419514304177;0.0001243419514304177;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325883;1;2.0586344796639976e-05;2.0587207878960578e-05;2.0586344796639976e-05;2.0587207878960578e-05;2.0586344796639976e-05;2.0587207878960578e-05;2.0586344796639976e-05;2.0587207878960578e-05;8.941634109497139e-05;8.942008987426825e-05;8.941634109497139e-05;8.942008987426825e-05;7.624891807022498e-05;7.624891807022498e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325884;1;1.0682211953622361e-05;1.0683866628011106e-05;1.0682211953622361e-05;1.0683866628011106e-05;1.0682211953622361e-05;1.0683866628011106e-05;1.0682211953622361e-05;1.0683866628011106e-05;4.6397955398559924e-05;4.6405142440796246e-05;4.6397955398559924e-05;4.6405142440796246e-05;3.956987640004146e-05;3.956987640004146e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325885;1;3.0724567272045107e-06;3.07085664537219e-06;3.0724567272045107e-06;3.07085664537219e-06;3.0724567272045107e-06;3.07085664537219e-06;3.0724567272045107e-06;3.07085664537219e-06;1.3345149002075296e-05;1.3338199081420997e-05;1.3345149002075296e-05;1.3338199081420997e-05;1.1379469360016799e-05;1.1379469360016799e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325889;1;2.1127411623354386e-05;2.1126848800094115e-05;2.1127411623354386e-05;2.1126848800094115e-05;2.1127411623354386e-05;2.1126848800094115e-05;2.1127411623354386e-05;2.1126848800094115e-05;9.176645309448312e-05;9.176400848388742e-05;9.176645309448312e-05;9.176400848388742e-05;7.824967267909095e-05;7.824967267909095e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325890;1;1.1548079144513207e-05;1.1546359478985864e-05;1.1548079144513207e-05;1.1546359478985864e-05;1.1548079144513207e-05;1.1546359478985864e-05;1.1548079144513207e-05;1.1546359478985864e-05;5.015883071899452e-05;5.0151361389160535e-05;5.015883071899452e-05;5.0151361389160535e-05;4.2770663498197416e-05;4.2770663498197416e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325891;1;1.399219000781029e-07;1.4112163649665034e-07;1.399219000781029e-07;1.4112163649665034e-07;1.399219000781029e-07;1.4112163649665034e-07;1.399219000781029e-07;1.4112163649665034e-07;6.077477312088059e-07;6.129587602615403e-07;6.077477312088059e-07;6.129587602615403e-07;5.22672727765376e-07;5.22672727765376e-07;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325892;1;8.117477699562385e-06;8.117822152596962e-06;8.117477699562385e-06;8.117822152596962e-06;8.117477699562385e-06;8.117822152596962e-06;8.117477699562385e-06;8.117822152596962e-06;3.525808792114284e-05;3.5259584045410426e-05;3.525808792114284e-05;3.5259584045410426e-05;3.0066007972581586e-05;3.0066007972581586e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325893;1;1.240318835223167e-05;1.2403255943015814e-05;1.240318835223167e-05;1.2403255943015814e-05;1.240318835223167e-05;1.2403255943015814e-05;1.240318835223167e-05;1.2403255943015814e-05;5.387297897338908e-05;5.387327255249064e-05;5.387297897338908e-05;5.387327255249064e-05;4.593798497413302e-05;4.593798497413302e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325914;1;3.9418862123842735e-05;3.941611689814829e-05;3.9418862123842735e-05;3.941611689814829e-05;3.9418862123842735e-05;3.941611689814829e-05;3.9418862123842735e-05;3.941611689814829e-05;0.00017121497070312627;0.00017120304687500128;0.00017121497070312627;0.00017120304687500128;0.00014599578564386317;0.00014599578564386317;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325915;1;2.7215229062680942e-05;2.7212515032733028e-05;2.7215229062680942e-05;2.7212515032733028e-05;2.7215229062680942e-05;2.7212515032733028e-05;2.7215229062680942e-05;2.7212515032733028e-05;0.00011820875579834073;0.00011819696746826261;0.00011820875579834073;0.00011819696746826261;0.0001007971446765969;0.0001007971446765969;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325916;1;1.75345143070928e-05;1.753181717484092e-05;1.75345143070928e-05;1.753181717484092e-05;1.75345143070928e-05;1.753181717484092e-05;1.75345143070928e-05;1.753181717484092e-05;7.616078170776424e-05;7.614906677246151e-05;7.616078170776424e-05;7.614906677246151e-05;6.494264558182571e-05;6.494264558182571e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325917;1;1.0240706351951353e-05;1.0238093708179651e-05;1.0240706351951353e-05;1.0238093708179651e-05;1.0240706351951353e-05;1.0238093708179651e-05;1.0240706351951353e-05;1.0238093708179651e-05;4.448028541564975e-05;4.4468937454223964e-05;4.448028541564975e-05;4.4468937454223964e-05;3.7928542044264576e-05;3.7928542044264576e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325918;1;3.6805996082447326e-06;3.67816244054725e-06;3.6805996082447326e-06;3.67816244054725e-06;3.6805996082447326e-06;3.67816244054725e-06;3.6805996082447326e-06;3.67816244054725e-06;1.59866043853761e-05;1.5976018600463987e-05;1.59866043853761e-05;1.5976018600463987e-05;1.3631850400906529e-05;1.3631850400906529e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325919;1;5.793955456769046e-06;5.796009176748791e-06;5.793955456769046e-06;5.796009176748791e-06;5.793955456769046e-06;5.796009176748791e-06;5.793955456769046e-06;5.796009176748791e-06;2.516591957092304e-05;2.517483985900898e-05;2.516591957092304e-05;2.517483985900898e-05;2.1466700654625326e-05;2.1466700654625326e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325920;1;1.38562706276223e-05;1.3857155806930027e-05;1.38562706276223e-05;1.3857155806930027e-05;1.38562706276223e-05;1.3857155806930027e-05;1.38562706276223e-05;1.3857155806930027e-05;6.018441024780319e-05;6.0188255004883265e-05;6.018441024780319e-05;6.0188255004883265e-05;5.132279928492645e-05;5.132279928492645e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325921;1;4.119098589861849e-05;4.118920514142087e-05;4.119098589861849e-05;4.118920514142087e-05;4.119098589861849e-05;4.118920514142087e-05;4.119098589861849e-05;4.118920514142087e-05;0.00017891215179443494;0.00017890441711425914;0.00017891215179443494;0.00017890441711425914;0.00015255920703192158;0.00015255920703192158;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325922;1;1.1229606967502211e-05;1.1231220047562252e-05;1.1229606967502211e-05;1.1231220047562252e-05;1.1229606967502211e-05;1.1231220047562252e-05;1.1229606967502211e-05;1.1231220047562252e-05;4.8775553741455446e-05;4.878256011962927e-05;4.8775553741455446e-05;4.878256011962927e-05;4.1597111287267936e-05;4.1597111287267936e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325923;1;1.7664647363733426e-05;1.7665783408836145e-05;1.7664647363733426e-05;1.7665783408836145e-05;1.7664647363733426e-05;1.7665783408836145e-05;1.7664647363733426e-05;1.7665783408836145e-05;7.67260118103033e-05;7.673094619751034e-05;7.67260118103033e-05;7.673094619751034e-05;6.54288274401344e-05;6.54288274401344e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325924;1;5.0889042889630536e-06;5.091338207103607e-06;5.0889042889630536e-06;5.091338207103607e-06;5.0889042889630536e-06;5.091338207103607e-06;5.0889042889630536e-06;5.091338207103607e-06;2.2103545150757003e-05;2.211411682128923e-05;2.2103545150757003e-05;2.211411682128923e-05;1.8856808174457956e-05;1.8856808174457956e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
4;325928;1;8.46599333021379e-06;8.466504160563181e-06;8.46599333021379e-06;8.466504160563181e-06;8.46599333021379e-06;8.466504160563181e-06;8.46599333021379e-06;8.466504160563181e-06;3.677185798645047e-05;3.677407676696805e-05;3.677185798645047e-05;3.677407676696805e-05;3.135742281690093e-05;3.135742281690093e-05;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.0;0.0
